backend,mode,view_index,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms
diff,forward,0,20,6.078463792800903,6.098739194869995,0.06420420367331478,6.0293121337890625,6.031257748603821,6.208819031715393,6.214655876159668
diff,forward,5,20,7.086591958999634,7.092275214195252,0.029297421660531252,7.0502400398254395,7.060940694808959,7.14910705089569,7.159808158874512
diff,forward,17,20,5.470720052719116,5.46734082698822,0.05099976106343818,5.349376201629639,5.390233659744263,5.520384049415588,5.578752040863037
diff,forward,22,20,5.216768026351929,5.214464020729065,0.0555974556763934,5.090303897857666,5.143808078765869,5.296230411529541,5.356544017791748
diff,forward,34,20,6.279680013656616,6.280601572990418,0.044400139893627434,6.2126078605651855,6.224281549453735,6.337638473510743,6.397952079772949
diff,forward,51,20,5.753856182098389,5.775923228263855,0.10763285024047384,5.63097620010376,5.66405119895935,5.962547254562378,6.094848155975342
diff,forward,68,20,5.561344146728516,5.573017573356628,0.06531112746837942,5.458943843841553,5.478399991989136,5.682739305496216,5.693439960479736
diff,forward,85,20,5.885439872741699,5.891481590270996,0.044322951684671416,5.809152126312256,5.836390280723572,5.964748907089233,5.983232021331787
diff,forward,102,20,6.689280033111572,6.706124782562256,0.04669035943037047,6.658048152923584,6.66291196346283,6.750361466407775,6.870016098022461
diff,forward,119,20,5.496831893920898,5.501440072059632,0.0696712400528471,5.386240005493164,5.426124882698059,5.594880151748657,5.628928184509277
diff,forward_backward,0,20,23.852031707763672,23.856896114349365,0.09225682840759931,23.70150375366211,23.734579658508302,24.003174114227296,24.014848709106445
diff,forward_backward,5,20,24.853504180908203,24.88396806716919,0.09961590814965995,24.7326717376709,24.75212879180908,25.035672760009767,25.11155128479004
diff,forward_backward,17,20,21.95097541809082,21.972428798675537,0.1273736051335678,21.778432846069336,21.832908248901365,22.183475971221924,22.194175720214844
diff,forward_backward,22,20,21.27513599395752,21.271039772033692,0.12096816262345667,21.10361671447754,21.104587936401366,21.44414758682251,21.45484733581543
diff,forward_backward,34,20,23.9237117767334,23.95504665374756,0.11169506437433971,23.808000564575195,23.8216194152832,24.160922431945803,24.212480545043945
diff,forward_backward,51,20,22.238208770751953,22.28966417312622,0.22275256133009488,22.023168563842773,22.073753643035886,22.721688842773435,22.841344833374023
diff,forward_backward,68,20,22.046720504760742,22.065100955963135,0.20336442361160378,21.753856658935547,21.76066608428955,22.392728900909425,22.42969512939453
diff,forward_backward,85,20,22.590975761413574,22.62353925704956,0.10576340742933961,22.43891143798828,22.49922504425049,22.78123550415039,22.88435173034668
diff,forward_backward,102,20,24.294400215148926,24.255488014221193,0.227044561156248,23.89401626586914,23.946547412872313,24.65797176361084,24.67840003967285
diff,forward_backward,119,20,21.98374366760254,21.973452949523924,0.12749803446245814,21.770240783691406,21.772185039520263,22.158899593353272,22.189056396484375
gsplat_two_pass,forward,0,20,7.432192087173462,7.457996821403503,0.11787196187081336,7.300096035003662,7.344844722747803,7.639603114128112,7.8448638916015625
gsplat_two_pass,forward,5,20,8.682496070861816,8.664422369003296,0.08940574043437552,8.509440422058105,8.533759927749635,8.795289564132691,8.837120056152344
gsplat_two_pass,forward,17,20,6.380544185638428,6.3829504489898685,0.050089874786282976,6.302720069885254,6.311475110054016,6.473420953750611,6.506495952606201
gsplat_two_pass,forward,22,20,5.79532790184021,5.80684802532196,0.04596654264092262,5.7487359046936035,5.750681519508362,5.883187174797058,5.908480167388916
gsplat_two_pass,forward,34,20,7.9877119064331055,7.961702346801758,0.09815272286382128,7.788544178009033,7.809945487976075,8.052531385421753,8.2042875289917
gsplat_two_pass,forward,51,20,6.267391920089722,6.291507244110107,0.06726925366863186,6.227968215942383,6.233804607391357,6.352025723457337,6.53004789352417
gsplat_two_pass,forward,68,20,6.250495910644531,6.253926396369934,0.035177588929409705,6.17471981048584,6.206822228431702,6.307993483543396,6.310912132263184
